   0.000, 2016.000, 4032.000, 6048.000, 8064.000, 10080.000, 12096.000, 14112.000, 16128.000, 18144.000, 20160.000, 22176.000, 24192.000, 26208.000, 28224.000, 30240.000, 32256.000, 34272.000, 36288.000, 38304.000, 40320.000, 42336.000, 44352.000, 46368.000, 48384.000, 50400.000, 52416.000, 54432.000, 56448.000, 58464.000, 60480.000, 62496.000, 64512.000, 66528.000, 68544.000, 70560.000, 72576.000, 74592.000, 76608.000, 78624.000, 80640.000, 82656.000, 84672.000, 86688.000, 88704.000, 90720.000, 92736.000, 94752.000, 96768.000, 98784.000, 100800.000, 102816.000, 104832.000, 106848.000, 108864.000, 110880.000, 112896.000, 114912.000, 116928.000, 118944.000, 120960.000, 122976.000, 124992.000, 127008.000, 129024.000, 131040.000, 133056.000, 135072.000, 137088.000, 139104.000, 141120.000, 143136.000, 145152.000, 147168.000, 149184.000, 151200.000, 153216.000, 155232.000, 157248.000, 159264.000, 161280.000, 163296.000, 165312.000, 167328.000, 169344.000, 171360.000, 173376.000, 175392.000, 177408.000, 179424.000, 181440.000, 183456.000, 185472.000, 187488.000, 189504.000, 191520.000, 193536.000, 195552.000, 197568.000, 199584.000, 201600.000, 203616.000, 205632.000, 207648.000, 209664.000, 211680.000, 213696.000, 215712.000, 217728.000, 219744.000, 221760.000, 223776.000, 225792.000, 227808.000, 229824.000, 231840.000, 233856.000, 235872.000, 237888.000, 239904.000, 241920.000, 243936.000, 245952.000, 247968.000, 249984.000, 252000.000, 254016.000, 256032.000
   0.000, 2016.000, 4032.000, 6048.000, 8064.000, 10080.000, 12096.000, 14112.000, 16128.000, 18144.000, 20160.000, 22176.000, 24192.000, 26208.000, 28224.000, 30240.000, 32256.000, 34272.000, 36288.000, 38304.000, 40320.000, 42336.000, 44352.000, 46368.000, 48384.000, 50400.000, 52416.000, 54432.000, 56448.000, 58464.000, 60480.000, 62496.000, 64512.000, 66528.000, 68544.000, 70560.000, 72576.000, 74592.000, 76608.000, 78624.000, 80640.000, 82656.000, 84672.000, 86688.000, 88704.000, 90720.000, 92736.000, 94752.000, 96768.000, 98784.000, 100800.000, 102816.000, 104832.000, 106848.000, 108864.000, 110880.000, 112896.000, 114912.000, 116928.000, 118944.000, 120960.000, 122976.000, 124992.000, 127008.000, 129024.000, 131040.000, 133056.000, 135072.000, 137088.000, 139104.000, 141120.000, 143136.000, 145152.000, 147168.000, 149184.000, 151200.000, 153216.000, 155232.000, 157248.000, 159264.000, 161280.000, 163296.000, 165312.000, 167328.000, 169344.000, 171360.000, 173376.000, 175392.000, 177408.000, 179424.000, 181440.000, 183456.000, 185472.000, 187488.000, 189504.000, 191520.000, 193536.000, 195552.000, 197568.000, 199584.000, 201600.000, 203616.000, 205632.000, 207648.000, 209664.000, 211680.000, 213696.000, 215712.000, 217728.000, 219744.000, 221760.000, 223776.000, 225792.000, 227808.000, 229824.000, 231840.000, 233856.000, 235872.000, 237888.000, 239904.000, 241920.000, 243936.000, 245952.000, 247968.000, 249984.000, 252000.000, 254016.000, 256032.000
   0.000, 2016.000, 4032.000, 6048.000, 8064.000, 10080.000, 12096.000, 14112.000, 16128.000, 18144.000, 20160.000, 22176.000, 24192.000, 26208.000, 28224.000, 30240.000, 32256.000, 34272.000, 36288.000, 38304.000, 40320.000, 42336.000, 44352.000, 46368.000, 48384.000, 50400.000, 52416.000, 54432.000, 56448.000, 58464.000, 60480.000, 62496.000, 64512.000, 66528.000, 68544.000, 70560.000, 72576.000, 74592.000, 76608.000, 78624.000, 80640.000, 82656.000, 84672.000, 86688.000, 88704.000, 90720.000, 92736.000, 94752.000, 96768.000, 98784.000, 100800.000, 102816.000, 104832.000, 106848.000, 108864.000, 110880.000, 112896.000, 114912.000, 116928.000, 118944.000, 120960.000, 122976.000, 124992.000, 127008.000, 129024.000, 131040.000, 133056.000, 135072.000, 137088.000, 139104.000, 141120.000, 143136.000, 145152.000, 147168.000, 149184.000, 151200.000, 153216.000, 155232.000, 157248.000, 159264.000, 161280.000, 163296.000, 165312.000, 167328.000, 169344.000, 171360.000, 173376.000, 175392.000, 177408.000, 179424.000, 181440.000, 183456.000, 185472.000, 187488.000, 189504.000, 191520.000, 193536.000, 195552.000, 197568.000, 199584.000, 201600.000, 203616.000, 205632.000, 207648.000, 209664.000, 211680.000, 213696.000, 215712.000, 217728.000, 219744.000, 221760.000, 223776.000, 225792.000, 227808.000, 229824.000, 231840.000, 233856.000, 235872.000, 237888.000, 239904.000, 241920.000, 243936.000, 245952.000, 247968.000, 249984.000, 252000.000, 254016.000, 256032.000
   0.000, 2016.000, 4032.000, 6048.000, 8064.000, 10080.000, 12096.000, 14112.000, 16128.000, 18144.000, 20160.000, 22176.000, 24192.000, 26208.000, 28224.000, 30240.000, 32256.000, 34272.000, 36288.000, 38304.000, 40320.000, 42336.000, 44352.000, 46368.000, 48384.000, 50400.000, 52416.000, 54432.000, 56448.000, 58464.000, 60480.000, 62496.000, 64512.000, 66528.000, 68544.000, 70560.000, 72576.000, 74592.000, 76608.000, 78624.000, 80640.000, 82656.000, 84672.000, 86688.000, 88704.000, 90720.000, 92736.000, 94752.000, 96768.000, 98784.000, 100800.000, 102816.000, 104832.000, 106848.000, 108864.000, 110880.000, 112896.000, 114912.000, 116928.000, 118944.000, 120960.000, 122976.000, 124992.000, 127008.000, 129024.000, 131040.000, 133056.000, 135072.000, 137088.000, 139104.000, 141120.000, 143136.000, 145152.000, 147168.000, 149184.000, 151200.000, 153216.000, 155232.000, 157248.000, 159264.000, 161280.000, 163296.000, 165312.000, 167328.000, 169344.000, 171360.000, 173376.000, 175392.000, 177408.000, 179424.000, 181440.000, 183456.000, 185472.000, 187488.000, 189504.000, 191520.000, 193536.000, 195552.000, 197568.000, 199584.000, 201600.000, 203616.000, 205632.000, 207648.000, 209664.000, 211680.000, 213696.000, 215712.000, 217728.000, 219744.000, 221760.000, 223776.000, 225792.000, 227808.000, 229824.000, 231840.000, 233856.000, 235872.000, 237888.000, 239904.000, 241920.000, 243936.000, 245952.000, 247968.000, 249984.000, 252000.000, 254016.000, 256032.000
   0.000, 2016.000, 4032.000, 6048.000, 8064.000, 10080.000, 12096.000, 14112.000, 16128.000, 18144.000, 20160.000, 22176.000, 24192.000, 26208.000, 28224.000, 30240.000, 32256.000, 34272.000, 36288.000, 38304.000, 40320.000, 42336.000, 44352.000, 46368.000, 48384.000, 50400.000, 52416.000, 54432.000, 56448.000, 58464.000, 60480.000, 62496.000, 64512.000, 66528.000, 68544.000, 70560.000, 72576.000, 74592.000, 76608.000, 78624.000, 80640.000, 82656.000, 84672.000, 86688.000, 88704.000, 90720.000, 92736.000, 94752.000, 96768.000, 98784.000, 100800.000, 102816.000, 104832.000, 106848.000, 108864.000, 110880.000, 112896.000, 114912.000, 116928.000, 118944.000, 120960.000, 122976.000, 124992.000, 127008.000, 129024.000, 131040.000, 133056.000, 135072.000, 137088.000, 139104.000, 141120.000, 143136.000, 145152.000, 147168.000, 149184.000, 151200.000, 153216.000, 155232.000, 157248.000, 159264.000, 161280.000, 163296.000, 165312.000, 167328.000, 169344.000, 171360.000, 173376.000, 175392.000, 177408.000, 179424.000, 181440.000, 183456.000, 185472.000, 187488.000, 189504.000, 191520.000, 193536.000, 195552.000, 197568.000, 199584.000, 201600.000, 203616.000, 205632.000, 207648.000, 209664.000, 211680.000, 213696.000, 215712.000, 217728.000, 219744.000, 221760.000, 223776.000, 225792.000, 227808.000, 229824.000, 231840.000, 233856.000, 235872.000, 237888.000, 239904.000, 241920.000, 243936.000, 245952.000, 247968.000, 249984.000, 252000.000, 254016.000, 256032.000
   0.000, 2016.000, 4032.000, 6048.000, 8064.000, 10080.000, 12096.000, 14112.000, 16128.000, 18144.000, 20160.000, 22176.000, 24192.000, 26208.000, 28224.000, 30240.000, 32256.000, 34272.000, 36288.000, 38304.000, 40320.000, 42336.000, 44352.000, 46368.000, 48384.000, 50400.000, 52416.000, 54432.000, 56448.000, 58464.000, 60480.000, 62496.000, 64512.000, 66528.000, 68544.000, 70560.000, 72576.000, 74592.000, 76608.000, 78624.000, 80640.000, 82656.000, 84672.000, 86688.000, 88704.000, 90720.000, 92736.000, 94752.000, 96768.000, 98784.000, 100800.000, 102816.000, 104832.000, 106848.000, 108864.000, 110880.000, 112896.000, 114912.000, 116928.000, 118944.000, 120960.000, 122976.000, 124992.000, 127008.000, 129024.000, 131040.000, 133056.000, 135072.000, 137088.000, 139104.000, 141120.000, 143136.000, 145152.000, 147168.000, 149184.000, 151200.000, 153216.000, 155232.000, 157248.000, 159264.000, 161280.000, 163296.000, 165312.000, 167328.000, 169344.000, 171360.000, 173376.000, 175392.000, 177408.000, 179424.000, 181440.000, 183456.000, 185472.000, 187488.000, 189504.000, 191520.000, 193536.000, 195552.000, 197568.000, 199584.000, 201600.000, 203616.000, 205632.000, 207648.000, 209664.000, 211680.000, 213696.000, 215712.000, 217728.000, 219744.000, 221760.000, 223776.000, 225792.000, 227808.000, 229824.000, 231840.000, 233856.000, 235872.000, 237888.000, 239904.000, 241920.000, 243936.000, 245952.000, 247968.000, 249984.000, 252000.000, 254016.000, 256032.000
   0.000, 2016.000, 4032.000, 6048.000, 8064.000, 10080.000, 12096.000, 14112.000, 16128.000, 18144.000, 20160.000, 22176.000, 24192.000, 26208.000, 28224.000, 30240.000, 32256.000, 34272.000, 36288.000, 38304.000, 40320.000, 42336.000, 44352.000, 46368.000, 48384.000, 50400.000, 52416.000, 54432.000, 56448.000, 58464.000, 60480.000, 62496.000, 64512.000, 66528.000, 68544.000, 70560.000, 72576.000, 74592.000, 76608.000, 78624.000, 80640.000, 82656.000, 84672.000, 86688.000, 88704.000, 90720.000, 92736.000, 94752.000, 96768.000, 98784.000, 100800.000, 102816.000, 104832.000, 106848.000, 108864.000, 110880.000, 112896.000, 114912.000, 116928.000, 118944.000, 120960.000, 122976.000, 124992.000, 127008.000, 129024.000, 131040.000, 133056.000, 135072.000, 137088.000, 139104.000, 141120.000, 143136.000, 145152.000, 147168.000, 149184.000, 151200.000, 153216.000, 155232.000, 157248.000, 159264.000, 161280.000, 163296.000, 165312.000, 167328.000, 169344.000, 171360.000, 173376.000, 175392.000, 177408.000, 179424.000, 181440.000, 183456.000, 185472.000, 187488.000, 189504.000, 191520.000, 193536.000, 195552.000, 197568.000, 199584.000, 201600.000, 203616.000, 205632.000, 207648.000, 209664.000, 211680.000, 213696.000, 215712.000, 217728.000, 219744.000, 221760.000, 223776.000, 225792.000, 227808.000, 229824.000, 231840.000, 233856.000, 235872.000, 237888.000, 239904.000, 241920.000, 243936.000, 245952.000, 247968.000, 249984.000, 252000.000, 254016.000, 256032.000
   0.000, 2016.000, 4032.000, 6048.000, 8064.000, 10080.000, 12096.000, 14112.000, 16128.000, 18144.000, 20160.000, 22176.000, 24192.000, 26208.000, 28224.000, 30240.000, 32256.000, 34272.000, 36288.000, 38304.000, 40320.000, 42336.000, 44352.000, 46368.000, 48384.000, 50400.000, 52416.000, 54432.000, 56448.000, 58464.000, 60480.000, 62496.000, 64512.000, 66528.000, 68544.000, 70560.000, 72576.000, 74592.000, 76608.000, 78624.000, 80640.000, 82656.000, 84672.000, 86688.000, 88704.000, 90720.000, 92736.000, 94752.000, 96768.000, 98784.000, 100800.000, 102816.000, 104832.000, 106848.000, 108864.000, 110880.000, 112896.000, 114912.000, 116928.000, 118944.000, 120960.000, 122976.000, 124992.000, 127008.000, 129024.000, 131040.000, 133056.000, 135072.000, 137088.000, 139104.000, 141120.000, 143136.000, 145152.000, 147168.000, 149184.000, 151200.000, 153216.000, 155232.000, 157248.000, 159264.000, 161280.000, 163296.000, 165312.000, 167328.000, 169344.000, 171360.000, 173376.000, 175392.000, 177408.000, 179424.000, 181440.000, 183456.000, 185472.000, 187488.000, 189504.000, 191520.000, 193536.000, 195552.000, 197568.000, 199584.000, 201600.000, 203616.000, 205632.000, 207648.000, 209664.000, 211680.000, 213696.000, 215712.000, 217728.000, 219744.000, 221760.000, 223776.000, 225792.000, 227808.000, 229824.000, 231840.000, 233856.000, 235872.000, 237888.000, 239904.000, 241920.000, 243936.000, 245952.000, 247968.000, 249984.000, 252000.000, 254016.000, 256032.000
   0.000, 2016.000, 4032.000, 6048.000, 8064.000, 10080.000, 12096.000, 14112.000, 16128.000, 18144.000, 20160.000, 22176.000, 24192.000, 26208.000, 28224.000, 30240.000, 32256.000, 34272.000, 36288.000, 38304.000, 40320.000, 42336.000, 44352.000, 46368.000, 48384.000, 50400.000, 52416.000, 54432.000, 56448.000, 58464.000, 60480.000, 62496.000, 64512.000, 66528.000, 68544.000, 70560.000, 72576.000, 74592.000, 76608.000, 78624.000, 80640.000, 82656.000, 84672.000, 86688.000, 88704.000, 90720.000, 92736.000, 94752.000, 96768.000, 98784.000, 100800.000, 102816.000, 104832.000, 106848.000, 108864.000, 110880.000, 112896.000, 114912.000, 116928.000, 118944.000, 120960.000, 122976.000, 124992.000, 127008.000, 129024.000, 131040.000, 133056.000, 135072.000, 137088.000, 139104.000, 141120.000, 143136.000, 145152.000, 147168.000, 149184.000, 151200.000, 153216.000, 155232.000, 157248.000, 159264.000, 161280.000, 163296.000, 165312.000, 167328.000, 169344.000, 171360.000, 173376.000, 175392.000, 177408.000, 179424.000, 181440.000, 183456.000, 185472.000, 187488.000, 189504.000, 191520.000, 193536.000, 195552.000, 197568.000, 199584.000, 201600.000, 203616.000, 205632.000, 207648.000, 209664.000, 211680.000, 213696.000, 215712.000, 217728.000, 219744.000, 221760.000, 223776.000, 225792.000, 227808.000, 229824.000, 231840.000, 233856.000, 235872.000, 237888.000, 239904.000, 241920.000, 243936.000, 245952.000, 247968.000, 249984.000, 252000.000, 254016.000, 256032.000
   0.000, 2016.000, 4032.000, 6048.000, 8064.000, 10080.000, 12096.000, 14112.000, 16128.000, 18144.000, 20160.000, 22176.000, 24192.000, 26208.000, 28224.000, 30240.000, 32256.000, 34272.000, 36288.000, 38304.000, 40320.000, 42336.000, 44352.000, 46368.000, 48384.000, 50400.000, 52416.000, 54432.000, 56448.000, 58464.000, 60480.000, 62496.000, 64512.000, 66528.000, 68544.000, 70560.000, 72576.000, 74592.000, 76608.000, 78624.000, 80640.000, 82656.000, 84672.000, 86688.000, 88704.000, 90720.000, 92736.000, 94752.000, 96768.000, 98784.000, 100800.000, 102816.000, 104832.000, 106848.000, 108864.000, 110880.000, 112896.000, 114912.000, 116928.000, 118944.000, 120960.000, 122976.000, 124992.000, 127008.000, 129024.000, 131040.000, 133056.000, 135072.000, 137088.000, 139104.000, 141120.000, 143136.000, 145152.000, 147168.000, 149184.000, 151200.000, 153216.000, 155232.000, 157248.000, 159264.000, 161280.000, 163296.000, 165312.000, 167328.000, 169344.000, 171360.000, 173376.000, 175392.000, 177408.000, 179424.000, 181440.000, 183456.000, 185472.000, 187488.000, 189504.000, 191520.000, 193536.000, 195552.000, 197568.000, 199584.000, 201600.000, 203616.000, 205632.000, 207648.000, 209664.000, 211680.000, 213696.000, 215712.000, 217728.000, 219744.000, 221760.000, 223776.000, 225792.000, 227808.000, 229824.000, 231840.000, 233856.000, 235872.000, 237888.000, 239904.000, 241920.000, 243936.000, 245952.000, 247968.000, 249984.000, 252000.000, 254016.000, 256032.000
